comp77 8 8
comp78 8 8
comp79 1 1
comp80 0 0
comp81 0 0
comp82 2 2
comp83 2 2
comp84 6 6
comp213 8 8
comp214 8 8,13
comp227 3 1,3
comp230 3 3
comp226 3 1,3
comp233 10 10
comp398 2 2
comp427 2 2
