comp30 2 2
comp31 4 4
comp49 6 6
comp107 4,18 4,18
comp108 0,2 0,2
comp109 2 2
comp131 4,6 4,6
comp132 14 14
comp133 6 6
comp134 10 10
comp135 2 2
comp192 6 6
comp193 0 0
comp194 0 0
comp196 6 6
comp198 13 13
comp199 1 1
comp200 6 6
comp201 2 2
comp202 0,2 0,2
comp203 1 1,3
comp205 11 11
comp206 0 0
comp207 12 12
comp211 0,2 0,2
comp212 0,2 0,2
comp284 1 1
comp285 1 1
comp286 1 1
comp289 3 3
comp290 3 3
comp291 3 3
comp292 1 1
comp293 1,3 1,3
comp195 9,11 6,9,11
comp209 10 10
comp283 1,3 1,3
