comp25 0 0
comp26 2 2
comp27 5 5
comp28 0 0,10
comp29 2 2,19
comp85 2 2
comp86 12 12
comp87 4 4
comp88 2 2
comp89 2 2
comp90 2 2
comp91 5 5
comp92 4 4
comp93 2 2
comp94 2 2
comp96 2 2
comp97 5 5
comp98 2 2
comp324 13 13
comp390 2 2
comp593 10 10
comp597 27 27
