comp434 0 0,1
comp435 0 0
comp437 0 0
comp438 2 2
comp441 14 12,14
comp442 12 11,12
comp444 9 8,9
comp446 12,16 10,12,16,18
comp449 16 16
comp450 16 14,15,16
comp451 12 12,13
comp452 4 4
comp453 4 4
comp454 8 8,10
comp465 0 0
comp466 15 15
comp469 11 11
comp474 11 11,13
comp476 15 13,15
comp477 7 7,9
comp478 10,16 10,16
comp479 0,1 0,1
comp483 0 0
comp484 0 0,2
comp485 0 0
comp486 11 9,11
comp443 3 3
comp475 15 15
