comp334 0 0
comp335 6 6
comp336 6 6
comp337 7 7
comp338 8 8
comp339 6 6
comp340 6 6
comp341 6 6
comp342 6 6
comp343 20 20
comp344 9 9,16
comp345 7 7
comp346 6 6
comp347 6 6
comp348 7 7
comp349 8 8
comp351 6 6
