comp14 0 0,3
comp15 1,2 1,2
comp16 2 2
comp17 2 0,2,7,11
comp58 1 1,2
comp125 2 2,4
comp126 2 2
comp127 16 16
comp155 0,1 0,1
comp156 1 1
comp157 0,1 0,1
comp158 0,1 0,1
comp160 0 0
comp161 0,1 0,1
comp162 1 0,1
comp165 0,1 0,1
comp166 1 0,1
comp171 35 35
comp173 1 1
comp137 2 0,2
comp159 1 0,1
comp154 1 0,1
comp164 1 0,1
comp163 1 0,1
comp168 1 1
comp169 1 0,1
comp401 1 1,3
