comp280 C1CC(CCO1)CNc1cc(nn2c1ncc2c1ccc(cc1)C(=O)NC1CC1)NC(C(F)(F)F)(C)C
comp281 C1CC(CCO1)CN(c1cc(nn2c1ncc2)NC(C(F)(F)F)(C)C)C(=O)OC(C)(C)C
