comp415 c1(c(cc2c(c1)ncc(c2)S(=O)(=O)O)O)OCC(=O)O
comp416 c1cc(c2c(c1O)ncc(c2)Br)S(=O)(=O)O
comp417 c1cc(c2c(c1O)nccc2)S(=O)(=O)O
