comp510 c1ccc2c(c1)cc(c(c2)OC)[Si](c1ccccc1)(c1ccccc1)c1ccccc1
comp512 c1(cc2c(cc1O)cccc2)O
comp538 c1ccc2c(c1)cc(cc2)N
comp544 c1(ccc2c(c1)cccc2N)F
